Marketing Year,Week No,Commodity,Flow,Country,Port,Tons
2019/20,35,White Maize,RSA Export,ZIMBABWE,,3090
2019/20,35,Yellow Maize,Export per Harbour,,Durban,463
2019/20,35,Yellow Maize,Import for RSA,ARGENTINA,,7628
2019/20,35,Yellow Maize,Import per Harbour,,Cape Town,7628
2019/20,35,Yellow Maize,RSA Export,BOTSWANA,,1747
2019/20,35,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1443
2019/20,35,Yellow Maize,RSA Export,"KOREA, DEM PEOPLES REP",,463
2019/20,35,Yellow Maize,RSA Export,LESOTHO,,826
2019/20,35,Yellow Maize,RSA Export,MOZAMBIQUE,,604
2019/20,35,Yellow Maize,RSA Export,NAMIBIA,,315
2019/20,35,Yellow Maize,RSA Export,ZIMBABWE,,101
2019/20,36,White Maize,RSA Export,BOTSWANA,,1487
2019/20,36,White Maize,RSA Export,ESWATINI (SWAZILAND),,74
2019/20,36,White Maize,RSA Export,LESOTHO,,264
2019/20,36,White Maize,RSA Export,MOZAMBIQUE,,1499
2019/20,36,White Maize,RSA Export,NAMIBIA,,1172
2019/20,36,White Maize,RSA Export,ZIMBABWE,,3984
2019/20,36,Yellow Maize,Import for RSA,ARGENTINA,,24785
2019/20,36,Yellow Maize,Import per Harbour,,Cape Town,24785
2019/20,36,Yellow Maize,RSA Export,BOTSWANA,,251
2019/20,36,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1198
2019/20,36,Yellow Maize,RSA Export,LESOTHO,,977
2019/20,36,Yellow Maize,RSA Export,MOZAMBIQUE,,539
2019/20,36,Yellow Maize,RSA Export,NAMIBIA,,251
2019/20,36,Yellow Maize,RSA Export,ZIMBABWE,,209
2019/20,37,White Maize,RSA Export,BOTSWANA,,5927
2019/20,37,White Maize,RSA Export,ESWATINI (SWAZILAND),,900
2019/20,37,White Maize,RSA Export,LESOTHO,,542
2019/20,37,White Maize,RSA Export,MOZAMBIQUE,,2813
2019/20,37,White Maize,RSA Export,NAMIBIA,,4505
2019/20,37,White Maize,RSA Export,ZIMBABWE,,6478
2019/20,37,Yellow Maize,Export per Harbour,,Durban,483
2019/20,37,Yellow Maize,RSA Export,BOTSWANA,,730
2019/20,37,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2305
2019/20,37,Yellow Maize,RSA Export,"KOREA, DEM PEOPLES REP",,483
2019/20,37,Yellow Maize,RSA Export,LESOTHO,,264
2019/20,37,Yellow Maize,RSA Export,MOZAMBIQUE,,1741
2019/20,37,Yellow Maize,RSA Export,NAMIBIA,,2525
2019/20,37,Yellow Maize,RSA Export,ZIMBABWE,,1820
2019/20,38,White Maize,RSA Export,BOTSWANA,,5677
2019/20,38,White Maize,RSA Export,ESWATINI (SWAZILAND),,1613
2019/20,38,White Maize,RSA Export,LESOTHO,,1143
2019/20,38,White Maize,RSA Export,MOZAMBIQUE,,2969
2019/20,38,White Maize,RSA Export,NAMIBIA,,5681
2019/20,38,White Maize,RSA Export,ZIMBABWE,,8650
2019/20,38,Yellow Maize,RSA Export,BOTSWANA,,549
2019/20,38,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1507
2019/20,38,Yellow Maize,RSA Export,MOZAMBIQUE,,1765
2019/20,38,Yellow Maize,RSA Export,NAMIBIA,,806
2019/20,38,Yellow Maize,RSA Export,ZIMBABWE,,2337
2019/20,39,White Maize,Export per Harbour,,Durban,9507
2019/20,39,White Maize,RSA Export,BOTSWANA,,5380
2019/20,39,White Maize,RSA Export,ESWATINI (SWAZILAND),,1113
2019/20,39,White Maize,RSA Export,LESOTHO,,4699
2019/20,39,White Maize,RSA Export,MOZAMBIQUE,,12941
2019/20,39,White Maize,RSA Export,NAMIBIA,,5537
2019/20,39,White Maize,RSA Export,ZIMBABWE,,13688
2019/20,39,Yellow Maize,Import for RSA,ARGENTINA,,13322
2019/20,39,Yellow Maize,Import per Harbour,,Cape Town,13322
2019/20,39,Yellow Maize,RSA Export,BOTSWANA,,839
2019/20,39,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2053
2019/20,39,Yellow Maize,RSA Export,LESOTHO,,489
2019/20,39,Yellow Maize,RSA Export,MOZAMBIQUE,,1859
2019/20,39,Yellow Maize,RSA Export,NAMIBIA,,575
2019/20,39,Yellow Maize,RSA Export,ZIMBABWE,,2522
2019/20,40,White Maize,RSA Export,BOTSWANA,,3907
2019/20,40,White Maize,RSA Export,ESWATINI (SWAZILAND),,1321
2019/20,40,White Maize,RSA Export,LESOTHO,,855
2019/20,40,White Maize,RSA Export,MOZAMBIQUE,,4012
2019/20,40,White Maize,RSA Export,NAMIBIA,,4457
2019/20,40,White Maize,RSA Export,ZIMBABWE,,17457
2019/20,40,Yellow Maize,Export per Harbour,,Durban,1052
2019/20,40,Yellow Maize,Import for RSA,ARGENTINA,,7086
2019/20,40,Yellow Maize,Import per Harbour,,Cape Town,7086
2019/20,40,Yellow Maize,RSA Export,BOTSWANA,,1970
2019/20,40,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1832
2019/20,40,Yellow Maize,RSA Export,"KOREA, DEM PEOPLES REP",,968
2019/20,40,Yellow Maize,RSA Export,"KOREA, REP OF",,84
2019/20,40,Yellow Maize,RSA Export,MOZAMBIQUE,,546
2019/20,40,Yellow Maize,RSA Export,NAMIBIA,,1216
2019/20,40,Yellow Maize,RSA Export,ZIMBABWE,,2015
2019/20,41,White Maize,RSA Export,BOTSWANA,,4171
2019/20,41,White Maize,RSA Export,ESWATINI (SWAZILAND),,865
2019/20,41,White Maize,RSA Export,LESOTHO,,974
2019/20,41,White Maize,RSA Export,MOZAMBIQUE,,1868
2019/20,41,White Maize,RSA Export,NAMIBIA,,4917
2019/20,41,White Maize,RSA Export,ZIMBABWE,,21347
2019/20,41,Yellow Maize,Export per Harbour,,Durban,989
2019/20,41,Yellow Maize,Import for RSA,ARGENTINA,,11630
2019/20,41,Yellow Maize,Import per Harbour,,Cape Town,11630
2019/20,41,Yellow Maize,RSA Export,BOTSWANA,,512
2019/20,41,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1343
2019/20,41,Yellow Maize,RSA Export,"KOREA, REP OF",,989
2019/20,41,Yellow Maize,RSA Export,LESOTHO,,20
2019/20,41,Yellow Maize,RSA Export,MOZAMBIQUE,,1342
2019/20,41,Yellow Maize,RSA Export,NAMIBIA,,1157
2019/20,41,Yellow Maize,RSA Export,ZIMBABWE,,1448
2019/20,42,White Maize,RSA Export,BOTSWANA,,4053
2019/20,42,White Maize,RSA Export,ESWATINI (SWAZILAND),,544
2019/20,42,White Maize,RSA Export,LESOTHO,,438
2019/20,42,White Maize,RSA Export,MOZAMBIQUE,,2627
2019/20,42,White Maize,RSA Export,NAMIBIA,,4413
2019/20,42,White Maize,RSA Export,ZIMBABWE,,17442
2019/20,42,Yellow Maize,Import for RSA,ARGENTINA,,13812
2019/20,42,Yellow Maize,Import per Harbour,,Cape Town,13812
2019/20,42,Yellow Maize,RSA Export,BOTSWANA,,627
2019/20,42,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1641
2019/20,42,Yellow Maize,RSA Export,MOZAMBIQUE,,539
2019/20,42,Yellow Maize,RSA Export,NAMIBIA,,1031
2019/20,42,Yellow Maize,RSA Export,ZIMBABWE,,2687
2019/20,43,White Maize,RSA Export,BOTSWANA,,3485
2019/20,43,White Maize,RSA Export,ESWATINI (SWAZILAND),,920
2019/20,43,White Maize,RSA Export,LESOTHO,,396
2019/20,43,White Maize,RSA Export,MOZAMBIQUE,,1331
2019/20,43,White Maize,RSA Export,NAMIBIA,,3568
2019/20,43,White Maize,RSA Export,ZIMBABWE,,15913
2019/20,43,Yellow Maize,Export per Harbour,,Durban,483
2019/20,43,Yellow Maize,RSA Export,BOTSWANA,,481
2019/20,43,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1433
2019/20,43,Yellow Maize,RSA Export,"KOREA, REP OF",,483
2019/20,43,Yellow Maize,RSA Export,LESOTHO,,949
2019/20,43,Yellow Maize,RSA Export,MOZAMBIQUE,,853
2019/20,43,Yellow Maize,RSA Export,NAMIBIA,,983
2019/20,43,Yellow Maize,RSA Export,ZIMBABWE,,3977
2019/20,44,White Maize,RSA Export,BOTSWANA,,4161
2019/20,44,White Maize,RSA Export,ESWATINI (SWAZILAND),,1627
2019/20,44,White Maize,RSA Export,LESOTHO,,1105
2019/20,44,White Maize,RSA Export,MOZAMBIQUE,,5078
2019/20,44,White Maize,RSA Export,NAMIBIA,,3901
2019/20,44,White Maize,RSA Export,ZIMBABWE,,18560
2019/20,44,Yellow Maize,RSA Export,BOTSWANA,,1856
2019/20,44,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2876
2019/20,44,Yellow Maize,RSA Export,LESOTHO,,320
2019/20,44,Yellow Maize,RSA Export,MOZAMBIQUE,,748
2019/20,44,Yellow Maize,RSA Export,NAMIBIA,,828
2019/20,44,Yellow Maize,RSA Export,ZIMBABWE,,5445
2019/20,45,White Maize,Export per Harbour,,Durban,14997
2019/20,45,White Maize,RSA Export,BOTSWANA,,3921
2019/20,45,White Maize,RSA Export,ESWATINI (SWAZILAND),,1117
2019/20,45,White Maize,RSA Export,LESOTHO,,1638
2019/20,45,White Maize,RSA Export,MOZAMBIQUE,,17917
2019/20,45,White Maize,RSA Export,NAMIBIA,,3529
2019/20,45,White Maize,RSA Export,ZIMBABWE,,21883
2019/20,45,Yellow Maize,RSA Export,BOTSWANA,,1598
2019/20,45,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1651
2019/20,45,Yellow Maize,RSA Export,LESOTHO,,484
2019/20,45,Yellow Maize,RSA Export,MOZAMBIQUE,,736
2019/20,45,Yellow Maize,RSA Export,NAMIBIA,,559
2019/20,45,Yellow Maize,RSA Export,ZIMBABWE,,4378
2019/20,46,White Maize,Export per Harbour,,Durban,10721
2019/20,46,White Maize,RSA Export,BOTSWANA,,3764
2019/20,46,White Maize,RSA Export,ESWATINI (SWAZILAND),,1179
2019/20,46,White Maize,RSA Export,LESOTHO,,1319
2019/20,46,White Maize,RSA Export,MOZAMBIQUE,,13515
2019/20,46,White Maize,RSA Export,NAMIBIA,,3775
2019/20,46,White Maize,RSA Export,ZIMBABWE,,17226
2019/20,46,Yellow Maize,RSA Export,BOTSWANA,,2706
2019/20,46,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2198
2019/20,46,Yellow Maize,RSA Export,LESOTHO,,37
2019/20,46,Yellow Maize,RSA Export,MOZAMBIQUE,,539
2019/20,46,Yellow Maize,RSA Export,NAMIBIA,,806
2019/20,46,Yellow Maize,RSA Export,ZIMBABWE,,4513
2019/20,47,White Maize,RSA Export,BOTSWANA,,4220
2019/20,47,White Maize,RSA Export,ESWATINI (SWAZILAND),,1642
2019/20,47,White Maize,RSA Export,LESOTHO,,2075
2019/20,47,White Maize,RSA Export,MOZAMBIQUE,,1905
2019/20,47,White Maize,RSA Export,NAMIBIA,,3363
2019/20,47,White Maize,RSA Export,ZIMBABWE,,13141
2019/20,47,Yellow Maize,Import for RSA,ARGENTINA,,17811
2019/20,47,Yellow Maize,Import per Harbour,,Cape Town,17811
2019/20,47,Yellow Maize,RSA Export,BOTSWANA,,2119
2019/20,47,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2345
2019/20,47,Yellow Maize,RSA Export,LESOTHO,,159
2019/20,47,Yellow Maize,RSA Export,MOZAMBIQUE,,870
2019/20,47,Yellow Maize,RSA Export,NAMIBIA,,1084
2019/20,47,Yellow Maize,RSA Export,ZIMBABWE,,5079
2019/20,48,White Maize,RSA Export,BOTSWANA,,4069
2019/20,48,White Maize,RSA Export,ESWATINI (SWAZILAND),,736
2019/20,48,White Maize,RSA Export,LESOTHO,,1163
2019/20,48,White Maize,RSA Export,MOZAMBIQUE,,3252
2019/20,48,White Maize,RSA Export,NAMIBIA,,5000
2019/20,48,White Maize,RSA Export,ZIMBABWE,,20712
2019/20,48,Yellow Maize,Import for RSA,ARGENTINA,,14202
2019/20,48,Yellow Maize,Import per Harbour,,Cape Town,14202
2019/20,48,Yellow Maize,RSA Export,BOTSWANA,,2905
2019/20,48,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,3055
2019/20,48,Yellow Maize,RSA Export,LESOTHO,,414
2019/20,48,Yellow Maize,RSA Export,MOZAMBIQUE,,1062
2019/20,48,Yellow Maize,RSA Export,NAMIBIA,,1355
2019/20,48,Yellow Maize,RSA Export,ZIMBABWE,,5750
2019/20,49,White Maize,RSA Export,BOTSWANA,,4943
2019/20,49,White Maize,RSA Export,ESWATINI (SWAZILAND),,1941
2019/20,49,White Maize,RSA Export,MOZAMBIQUE,,2856
2019/20,49,White Maize,RSA Export,NAMIBIA,,4004
2019/20,49,White Maize,RSA Export,ZIMBABWE,,14722
2019/20,49,Yellow Maize,RSA Export,BOTSWANA,,1319
2019/20,49,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1967
2019/20,49,Yellow Maize,RSA Export,LESOTHO,,616
2019/20,49,Yellow Maize,RSA Export,MOZAMBIQUE,,650
2019/20,49,Yellow Maize,RSA Export,ZIMBABWE,,2089
2019/20,50,White Maize,RSA Export,BOTSWANA,,3855
2019/20,50,White Maize,RSA Export,ESWATINI (SWAZILAND),,1780
2019/20,50,White Maize,RSA Export,LESOTHO,,132
2019/20,50,White Maize,RSA Export,MOZAMBIQUE,,1611
2019/20,50,White Maize,RSA Export,NAMIBIA,,3957
2019/20,50,White Maize,RSA Export,ZIMBABWE,,7549
2019/20,50,Yellow Maize,RSA Export,BOTSWANA,,1662
2019/20,50,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1914
2019/20,50,Yellow Maize,RSA Export,LESOTHO,,924
2019/20,50,Yellow Maize,RSA Export,MOZAMBIQUE,,868
2019/20,50,Yellow Maize,RSA Export,NAMIBIA,,1065
2019/20,50,Yellow Maize,RSA Export,ZIMBABWE,,1901
2019/20,51,White Maize,RSA Export,BOTSWANA,,3367
2019/20,51,White Maize,RSA Export,ESWATINI (SWAZILAND),,1479
2019/20,51,White Maize,RSA Export,LESOTHO,,864
2019/20,51,White Maize,RSA Export,MOZAMBIQUE,,2226
2019/20,51,White Maize,RSA Export,NAMIBIA,,3879
2019/20,51,White Maize,RSA Export,ZIMBABWE,,8245
2019/20,51,Yellow Maize,Export per Harbour,,Durban,1065
2019/20,51,Yellow Maize,RSA Export,BOTSWANA,,1726
2019/20,51,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1612
2019/20,51,Yellow Maize,RSA Export,"KOREA, DEM PEOPLES REP",,552
2019/20,51,Yellow Maize,RSA Export,"KOREA, REP OF",,513
2019/20,51,Yellow Maize,RSA Export,MOZAMBIQUE,,748
2019/20,51,Yellow Maize,RSA Export,NAMIBIA,,1340
2019/20,51,Yellow Maize,RSA Export,ZIMBABWE,,1350
2019/20,52,White Maize,RSA Export,BOTSWANA,,4460
2019/20,52,White Maize,RSA Export,ESWATINI (SWAZILAND),,4585
2019/20,52,White Maize,RSA Export,LESOTHO,,1167
2019/20,52,White Maize,RSA Export,MOZAMBIQUE,,3074
2019/20,52,White Maize,RSA Export,NAMIBIA,,9225
2019/20,52,White Maize,RSA Export,ZIMBABWE,,23595
2019/20,52,Yellow Maize,RSA Export,BOTSWANA,,4960
2019/20,52,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,3502
2019/20,52,Yellow Maize,RSA Export,LESOTHO,,1211
2019/20,52,Yellow Maize,RSA Export,MOZAMBIQUE,,1493
2019/20,52,Yellow Maize,RSA Export,NAMIBIA,,1544
2019/20,52,Yellow Maize,RSA Export,ZIMBABWE,,2101
2020/21,1,White Maize,RSA Export,ESWATINI (SWAZILAND),,34
2020/21,1,White Maize,RSA Export,MOZAMBIQUE,,165
2020/21,1,White Maize,RSA Export,ZIMBABWE,,938
2020/21,1,Yellow Maize,RSA Export,BOTSWANA,,102
2020/21,1,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,188
2020/21,1,Yellow Maize,RSA Export,MOZAMBIQUE,,293
2020/21,1,Yellow Maize,RSA Export,NAMIBIA,,33
2020/21,1,Yellow Maize,RSA Export,ZIMBABWE,,238
2020/21,2,White Maize,RSA Export,BOTSWANA,,2156
2020/21,2,White Maize,RSA Export,ESWATINI (SWAZILAND),,780
2020/21,2,White Maize,RSA Export,LESOTHO,,306
2020/21,2,White Maize,RSA Export,MOZAMBIQUE,,570
2020/21,2,White Maize,RSA Export,NAMIBIA,,2818
2020/21,2,White Maize,RSA Export,ZIMBABWE,,9166
2020/21,2,Yellow Maize,RSA Export,BOTSWANA,,1625
2020/21,2,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1357
2020/21,2,Yellow Maize,RSA Export,LESOTHO,,60
2020/21,2,Yellow Maize,RSA Export,MOZAMBIQUE,,1318
2020/21,2,Yellow Maize,RSA Export,NAMIBIA,,106
2020/21,2,Yellow Maize,RSA Export,ZIMBABWE,,2695
2020/21,3,White Maize,RSA Export,BOTSWANA,,3870
2020/21,3,White Maize,RSA Export,ESWATINI (SWAZILAND),,2074
2020/21,3,White Maize,RSA Export,LESOTHO,,532
2020/21,3,White Maize,RSA Export,MOZAMBIQUE,,557
2020/21,3,White Maize,RSA Export,NAMIBIA,,1297
2020/21,3,White Maize,RSA Export,ZIMBABWE,,9472
2020/21,3,Yellow Maize,RSA Export,BOTSWANA,,1321
2020/21,3,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1479
2020/21,3,Yellow Maize,RSA Export,MOZAMBIQUE,,1350
2020/21,3,Yellow Maize,RSA Export,NAMIBIA,,1072
2020/21,3,Yellow Maize,RSA Export,ZIMBABWE,,3359
2020/21,4,White Maize,RSA Export,BOTSWANA,,3817
2020/21,4,White Maize,RSA Export,ESWATINI (SWAZILAND),,1268
2020/21,4,White Maize,RSA Export,LESOTHO,,1641
2020/21,4,White Maize,RSA Export,MOZAMBIQUE,,725
2020/21,4,White Maize,RSA Export,NAMIBIA,,1263
2020/21,4,White Maize,RSA Export,ZIMBABWE,,13408
2020/21,4,Yellow Maize,Export per Harbour,,Durban,508
2020/21,4,Yellow Maize,RSA Export,BOTSWANA,,1732
2020/21,4,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1399
2020/21,4,Yellow Maize,RSA Export,"KOREA, REP OF",,508
2020/21,4,Yellow Maize,RSA Export,MOZAMBIQUE,,1002
2020/21,4,Yellow Maize,RSA Export,NAMIBIA,,1397
2020/21,4,Yellow Maize,RSA Export,ZIMBABWE,,2314
2020/21,5,White Maize,RSA Export,BOTSWANA,,4891
2020/21,5,White Maize,RSA Export,ESWATINI (SWAZILAND),,1444
2020/21,5,White Maize,RSA Export,LESOTHO,,584
2020/21,5,White Maize,RSA Export,MOZAMBIQUE,,1053
2020/21,5,White Maize,RSA Export,NAMIBIA,,1762
2020/21,5,White Maize,RSA Export,ZIMBABWE,,14297
2020/21,5,Yellow Maize,Export per Harbour,,Durban,41337
2020/21,5,Yellow Maize,RSA Export,BOTSWANA,,3700
2020/21,5,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,5341
2020/21,5,Yellow Maize,RSA Export,"KOREA, REP OF",,41337
2020/21,5,Yellow Maize,RSA Export,LESOTHO,,520
2020/21,5,Yellow Maize,RSA Export,MOZAMBIQUE,,339
2020/21,5,Yellow Maize,RSA Export,NAMIBIA,,1331
2020/21,5,Yellow Maize,RSA Export,ZIMBABWE,,2599
2020/21,6,White Maize,RSA Export,BOTSWANA,,6064
2020/21,6,White Maize,RSA Export,ESWATINI (SWAZILAND),,1665
2020/21,6,White Maize,RSA Export,LESOTHO,,1123
2020/21,6,White Maize,RSA Export,MOZAMBIQUE,,470
2020/21,6,White Maize,RSA Export,NAMIBIA,,1498
2020/21,6,White Maize,RSA Export,ZIMBABWE,,15758
2020/21,6,Yellow Maize,Export per Harbour,,Durban,30450
2020/21,6,Yellow Maize,RSA Export,BOTSWANA,,1118
2020/21,6,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,757
2020/21,6,Yellow Maize,RSA Export,MOZAMBIQUE,,376
2020/21,6,Yellow Maize,RSA Export,NAMIBIA,,249
2020/21,6,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,30450
2020/21,6,Yellow Maize,RSA Export,ZIMBABWE,,1562
2020/21,7,White Maize,RSA Export,BOTSWANA,,5401
2020/21,7,White Maize,RSA Export,ESWATINI (SWAZILAND),,2431
2020/21,7,White Maize,RSA Export,LESOTHO,,170
2020/21,7,White Maize,RSA Export,MOZAMBIQUE,,639
2020/21,7,White Maize,RSA Export,NAMIBIA,,1116
2020/21,7,White Maize,RSA Export,ZIMBABWE,,16239
2020/21,7,Yellow Maize,Export per Harbour,,Durban,61901
2020/21,7,Yellow Maize,RSA Export,BOTSWANA,,952
2020/21,7,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2907
2020/21,7,Yellow Maize,RSA Export,"KOREA, REP OF",,40501
2020/21,7,Yellow Maize,RSA Export,LESOTHO,,12
2020/21,7,Yellow Maize,RSA Export,MOZAMBIQUE,,573
2020/21,7,Yellow Maize,RSA Export,NAMIBIA,,380
2020/21,7,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,21400
2020/21,7,Yellow Maize,RSA Export,ZIMBABWE,,2506
2020/21,8,White Maize,RSA Export,BOTSWANA,,5203
2020/21,8,White Maize,RSA Export,ESWATINI (SWAZILAND),,920
2020/21,8,White Maize,RSA Export,LESOTHO,,721
2020/21,8,White Maize,RSA Export,MOZAMBIQUE,,4421
2020/21,8,White Maize,RSA Export,NAMIBIA,,263
2020/21,8,White Maize,RSA Export,ZIMBABWE,,8426
2020/21,8,Yellow Maize,Export per Harbour,,Durban,45030
2020/21,8,Yellow Maize,RSA Export,BOTSWANA,,849
2020/21,8,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1862
2020/21,8,Yellow Maize,RSA Export,"KOREA, REP OF",,12942
2020/21,8,Yellow Maize,RSA Export,LESOTHO,,11
2020/21,8,Yellow Maize,RSA Export,MOZAMBIQUE,,508
2020/21,8,Yellow Maize,RSA Export,NAMIBIA,,932
2020/21,8,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,32088
2020/21,8,Yellow Maize,RSA Export,ZIMBABWE,,3169
2020/21,9,White Maize,RSA Export,BOTSWANA,,16887
2020/21,9,White Maize,RSA Export,ESWATINI (SWAZILAND),,543
2020/21,9,White Maize,RSA Export,LESOTHO,,1128
2020/21,9,White Maize,RSA Export,MOZAMBIQUE,,5925
2020/21,9,White Maize,RSA Export,NAMIBIA,,1991
2020/21,9,White Maize,RSA Export,ZIMBABWE,,7050
2020/21,9,Yellow Maize,Export per Harbour,,Durban,83762
2020/21,9,Yellow Maize,RSA Export,BOTSWANA,,1655
2020/21,9,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1633
2020/21,9,Yellow Maize,RSA Export,JAPAN,,44775
2020/21,9,Yellow Maize,RSA Export,"KOREA, REP OF",,16475
2020/21,9,Yellow Maize,RSA Export,MOZAMBIQUE,,834
2020/21,9,Yellow Maize,RSA Export,NAMIBIA,,5563
2020/21,9,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,22512
2020/21,9,Yellow Maize,RSA Export,ZIMBABWE,,2655
2020/21,10,White Maize,Export per Harbour,,Durban,20014
2020/21,10,White Maize,RSA Export,BOTSWANA,,4352
2020/21,10,White Maize,RSA Export,ESWATINI (SWAZILAND),,200
2020/21,10,White Maize,RSA Export,ETHIOPIA,,20014
2020/21,10,White Maize,RSA Export,LESOTHO,,1435
2020/21,10,White Maize,RSA Export,MOZAMBIQUE,,5819
2020/21,10,White Maize,RSA Export,ZIMBABWE,,10591
2020/21,10,Yellow Maize,Export per Harbour,,Durban,82309
2020/21,10,Yellow Maize,RSA Export,BOTSWANA,,1237
2020/21,10,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1669
2020/21,10,Yellow Maize,RSA Export,JAPAN,,7695
2020/21,10,Yellow Maize,RSA Export,"KOREA, REP OF",,22125
2020/21,10,Yellow Maize,RSA Export,MOZAMBIQUE,,166
2020/21,10,Yellow Maize,RSA Export,NAMIBIA,,1355
2020/21,10,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,52489
2020/21,10,Yellow Maize,RSA Export,ZIMBABWE,,966
2020/21,11,White Maize,RSA Export,BOTSWANA,,4107
2020/21,11,White Maize,RSA Export,ESWATINI (SWAZILAND),,457
2020/21,11,White Maize,RSA Export,LESOTHO,,1776
2020/21,11,White Maize,RSA Export,MOZAMBIQUE,,5843
2020/21,11,White Maize,RSA Export,ZIMBABWE,,3624
2020/21,11,Yellow Maize,Export per Harbour,,Durban,79673
2020/21,11,Yellow Maize,RSA Export,BOTSWANA,,364
2020/21,11,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2025
2020/21,11,Yellow Maize,RSA Export,"KOREA, REP OF",,38182
2020/21,11,Yellow Maize,RSA Export,LESOTHO,,30
2020/21,11,Yellow Maize,RSA Export,MOZAMBIQUE,,313
2020/21,11,Yellow Maize,RSA Export,NAMIBIA,,1043
2020/21,11,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,41491
2020/21,11,Yellow Maize,RSA Export,ZIMBABWE,,454
2020/21,12,White Maize,RSA Export,BOTSWANA,,4563
2020/21,12,White Maize,RSA Export,ESWATINI (SWAZILAND),,784
2020/21,12,White Maize,RSA Export,LESOTHO,,1656
2020/21,12,White Maize,RSA Export,MOZAMBIQUE,,4575
2020/21,12,White Maize,RSA Export,ZIMBABWE,,1637
2020/21,12,Yellow Maize,Export per Harbour,,Durban,99879
2020/21,12,Yellow Maize,RSA Export,BOTSWANA,,797
2020/21,12,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1688
2020/21,12,Yellow Maize,RSA Export,JAPAN,,10719
2020/21,12,Yellow Maize,RSA Export,"KOREA, REP OF",,31686
2020/21,12,Yellow Maize,RSA Export,MOZAMBIQUE,,880
2020/21,12,Yellow Maize,RSA Export,NAMIBIA,,163
2020/21,12,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,13109
2020/21,12,Yellow Maize,RSA Export,VIETNAM,,44365
2020/21,12,Yellow Maize,RSA Export,ZIMBABWE,,134
2020/21,13,White Maize,RSA Export,BOTSWANA,,3140
2020/21,13,White Maize,RSA Export,ESWATINI (SWAZILAND),,823
2020/21,13,White Maize,RSA Export,LESOTHO,,1496
2020/21,13,White Maize,RSA Export,MOZAMBIQUE,,2191
2020/21,13,White Maize,RSA Export,ZIMBABWE,,2658
2020/21,13,Yellow Maize,Export per Harbour,,Durban,105732
2020/21,13,Yellow Maize,RSA Export,BOTSWANA,,607
2020/21,13,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1829
2020/21,13,Yellow Maize,RSA Export,JAPAN,,39311
2020/21,13,Yellow Maize,RSA Export,MOZAMBIQUE,,1280
2020/21,13,Yellow Maize,RSA Export,NAMIBIA,,538
2020/21,13,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,56118
2020/21,13,Yellow Maize,RSA Export,VIETNAM,,10303
2020/21,13,Yellow Maize,RSA Export,ZIMBABWE,,894
2020/21,14,White Maize,RSA Export,BOTSWANA,,3141
2020/21,14,White Maize,RSA Export,ESWATINI (SWAZILAND),,966
2020/21,14,White Maize,RSA Export,LESOTHO,,2554
2020/21,14,White Maize,RSA Export,MOZAMBIQUE,,4058
2020/21,14,White Maize,RSA Export,ZIMBABWE,,2696
2020/21,14,Yellow Maize,Export per Harbour,,Durban,44905
2020/21,14,Yellow Maize,RSA Export,BOTSWANA,,2482
